run_code,company_id,date,file_type,taxonomy,balance_sheet_date,companies_house_registered_number,entity_current_legal_name,company_dormant,average_number_employees_during_period,period_start,period_end,tangible_fixed_assets,debtors,cash_bank_in_hand,current_assets,creditors_due_within_one_year,creditors_due_after_one_year,net_current_assets_liabilities,total_assets_less_current_liabilities,net_assets_liabilities_including_pension_asset_liability,called_up_share_capital,profit_loss_account_reserve,shareholder_funds,turnover_gross_operating_revenue,other_operating_income,cost_sales,gross_profit_loss,administrative_expenses,raw_materials_consumables,staff_costs,depreciation_other_amounts_written_off_tangible_intangible_fixed_assets,other_operating_charges_format2,operating_profit_loss,profit_loss_on_ordinary_activities_before_tax,tax_on_profit_or_loss_on_ordinary_activities,profit_loss_for_period,error,zip_url,year
Prod223_4022,09300343,2024-11-30,html,,2024-11-30,09300343,AQUIRIOS LIMITED,False,,2023-11-30,2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Prod223_4023,06429111,2024-11-30,html,,2024-11-30,06429111,DATAEVO LTD,True,,2023-11-30,2023-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08790303,2024-11-30,html,,2024-11-30,08790303,HOOFEQUINE LTD,False,0.0,2023-11-30,2023-11-30,11736.0,,,6537.0,,,650.0,12386.0,10774.0,,,10774.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11693197,2024-11-30,html,,2024-11-30,11693197,Seabreeze Airconditioning Services Ltd,False,0.0,2023-11-30,2023-11-30,1741.0,,20506.0,20506.0,,,13606.0,15347.0,15347.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08789615,2024-11-30,html,,2024-11-30,08789615,Antrobus Solicitors Limited,True,,2023-11-30,2023-11-30,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06739676,2024-11-30,html,,2024-11-30,06739676,Cynan Cyf,False,1.0,2023-11-30,2023-11-30,164542.0,,,8752.0,,,1606.0,166148.0,108058.0,,,108058.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11693632,2024-11-30,html,,2024-11-30,11693632,Freightlite Ltd,True,,2024-11-30,2024-11-30,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,09057156,2024-11-30,html,,2024-11-30,09057156,METTA COACHING LIMITED,False,0.0,2023-11-30,2023-11-30,,,,19372.0,,,-6855.0,-6855.0,-6855.0,,,-6855.0,,,,,,,,,,,,,,,,2024
Prod223_4022,09089346,2024-11-30,html,,2024-11-30,09089346,Putensen Properties Limited,False,0.0,2023-11-30,2023-11-30,,,6022.0,756022.0,,,198379.0,198379.0,-138775.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08796902,2024-11-30,html,,2024-11-30,08796902,HATTON COURT 7-12 LTD.,False,0.0,2024-11-30,2024-11-30,,,,11562.0,,,11562.0,11562.0,11562.0,,,11562.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08795237,2024-11-30,html,,2024-11-30,08795237,LEGEND THE BARBER SHOP LTD,False,1.0,2024-11-30,2024-11-30,5209.0,,,4027.0,,,4249.0,960.0,960.0,,,960.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06535126,2024-11-30,html,,2024-11-30,06535126,SOMERSET GROUNDWORKS WIRRAL LTD,False,2.0,2023-11-30,2023-11-30,11833.0,115631.0,28331.0,194462.0,187850.0,,6612.0,18445.0,1355.0,100.0,1255.0,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06937426,2024-11-30,html,,2024-11-30,06937426,PURE RECRUITMENT SERVICES LIMITED,False,1.0,2023-11-30,2023-11-30,7.0,,,54626.0,,,-25522.0,-25515.0,-32818.0,,,-32818.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06532275,2024-11-30,html,,2024-11-30,06532275,EUROPEAN VEHICLE CONTRACTS LIMITED,False,27.0,2023-11-30,2023-11-30,10849.0,391049.0,858228.0,1249277.0,,,484585.0,495434.0,389149.0,,,325817.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11694161,2024-11-30,html,,2024-11-30,11694161,Connaught House (Slough) Limited,False,1.0,2024-11-30,2024-11-30,2944.0,21777.0,89565.0,2922198.0,1994433.0,,927765.0,,930709.0,,,,,,,,,,,,,,,,,,,2024
Prod223_4023,11694646,2024-11-30,html,,2024-11-30,11694646,J P Property Associates Ltd,False,1.0,2024-11-30,2024-11-30,297390.0,,,111.0,,,-51036.0,246354.0,-2427.0,,,-2427.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11694717,2024-11-30,html,,2024-11-30,11694717,Colinhillswims Ltd,False,1.0,2024-11-30,2024-11-30,65862.0,10661.0,68651.0,86312.0,,,8674.0,74536.0,63718.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11693115,2024-11-30,html,,2024-11-30,11693115,MKR PROPERTY DEVELOPMENTS LTD,False,3.0,2023-11-30,2023-11-30,,103491.0,346241.0,2150395.0,,,801540.0,1249364.0,-11746.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11692982,2024-11-30,html,,2024-11-30,11692982,MAC AUTOS BIRMINGHAM LTD,True,,2023-11-30,2023-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08788031,2024-11-30,html,,2024-11-30,08788031,Busylizzie Art Ltd,False,1.0,2023-11-30,2023-11-30,280.0,1904.0,1049.0,2953.0,,,-269.0,11.0,11.0,1.0,10.0,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,08788833,2024-11-30,html,,2024-11-30,08788833,A3 SECURITY SERVICES LTD,False,5.0,2023-11-30,2023-11-30,30195.0,,,65933.0,,,24254.0,54449.0,54449.0,,,54449.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06741973,2024-11-30,html,,2024-11-30,06741973,OPTICAL RESOURCES LIMITED,False,1.0,2024-11-30,2024-11-30,587.0,,,212918.0,,,191593.0,192180.0,191292.0,,,191292.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06741701,2024-11-30,html,,2024-11-30,06741701,CRUISE LOUNGE LIMITED,True,,2023-11-30,2023-11-30,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06736945,2024-11-30,html,,2024-11-30,06736945,BRASAA CORPORATION U.K LIMITED,False,2.0,2023-11-30,2023-11-30,,,,1000.0,,,1000.0,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,2024
Prod223_4022,09332685,2024-11-30,html,,2024-11-30,09332685,Haymarket Capital Limited,False,2.0,2023-11-30,2023-11-30,,,60575.0,,,,17065.0,17065.0,200.0,,,200.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06744205,2024-11-30,html,,2024-11-30,06744205,Lampot Properties Limited,False,0.0,2023-11-30,2023-11-30,,,953.0,,,,563.0,564.0,,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11692654,2024-11-30,html,,2024-11-30,11692654,Merakiulus Limited,False,1.0,2023-11-30,2023-11-30,503.0,,,1960.0,,,214.0,717.0,367.0,,,367.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04580258,2024-11-30,html,,2024-11-30,04580258,APPLIED QUALITY SYSTEMS (UK) LTD,False,1.0,2023-11-30,2023-11-30,1153.0,,,103244.0,,,64523.0,65676.0,64351.0,,,64351.0,,,,,,,,,,,,,,,,2024
Prod223_4023,15341503,2024-11-30,html,,2024-11-30,15341503,WOODHALL INDIAN LTD,True,,2024-11-30,2024-11-30,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04581922,2024-11-30,html,,2024-11-30,04581922,C D Lane Contractors Limited,False,0.0,2023-11-30,2023-11-30,50998.0,,,270752.0,,,199497.0,250495.0,236106.0,,,236106.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04584487,2024-11-30,html,,2024-11-30,4584487,Monarch Laundry (York) Limited,False,22.0,2023-11-30,2023-11-30,238836.0,146419.0,343654.0,490073.0,234865.0,,255208.0,494044.0,240089.0,100.0,239989.0,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04584877,2024-11-30,html,,2024-11-30,04584877,Acting Accountants Limited,False,1.0,2023-11-30,2023-11-30,852.0,2300.0,23379.0,25679.0,,,18295.0,,19147.0,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08289868,2024-11-30,html,,2024-11-30,08289868,ROSS GUNN MOTORSPORT LTD,True,,2023-11-30,2023-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04586418,2024-11-30,html,,2024-11-30,04586418,DADA INVESTMENTS LIMITED,True,,2023-11-30,2023-11-30,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04584161,2024-11-30,html,,2024-11-30,04584161,RIDGELL & CO LIMITED,False,,2024-11-30,2024-11-30,388065.0,,481867.0,481867.0,,,453631.0,841696.0,841696.0,4.0,841692.0,4.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI060826,2024-11-30,html,,2024-11-30,NI060826,LAURENDALE PROPERTIES LTD,False,0.0,2023-11-30,2023-11-30,8.0,,,1242.0,,,3458.0,3450.0,3450.0,,,3450.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04322851,2024-11-30,html,,2024-11-30,04322851,Govi Services Limited,False,4.0,2023-11-30,2023-11-30,4135.0,4000.0,4793.0,8793.0,,,-778.0,3357.0,-1742.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04323070,2024-11-30,html,,2024-11-30,04323070,S. Lindsay Planning Services Limited,False,2.0,2023-11-30,2023-11-30,,,25279.0,25279.0,,,7312.0,7312.0,,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04323071,2024-11-30,html,,2024-11-30,04323071,SYSTEM FORENSICS LIMITED,False,0.0,2023-11-30,2023-11-30,1661.0,,,143618.0,,,117193.0,118854.0,82182.0,,,82182.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08289422,2024-11-30,html,,2024-11-30,08289422,AUTHENTIC PUBS LIMITED,True,,2023-11-30,2023-11-30,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08288509,2024-11-30,html,,2024-11-30,08288509,ABILISYS LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08295702,2024-11-30,html,,2024-11-30,08295702,CHAPEL-KING ASSOCIATES LIMITED,False,1.0,2024-11-30,2024-11-30,,,,95.0,,,3136.0,3136.0,3136.0,,,3136.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08296695,2024-11-30,html,,2024-11-30,08296695,Rollestone Construction Ltd,False,1.0,2024-11-30,2024-11-30,1028.0,6500.0,2440.0,8940.0,107103.0,,-98163.0,-97135.0,-102968.0,,,,,,,,,,,,,,,,,,,2024
Prod223_4023,08301864,2024-11-30,html,,2024-11-30,08301864,QUALITY FLEX IT SERVICES LIMITED,False,2.0,2024-11-30,2024-11-30,,,,168809.0,,,168809.0,168809.0,68261.0,,,68261.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04577893,2024-11-30,html,,2024-11-30,04577893,MAG GROUP LIMITED,False,60.0,2022-11-30,2022-11-30,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04325510,2024-11-30,html,,2024-11-30,04325510,DENNER-KELFORD GRINDING LIMITED,False,5.0,2023-11-30,2023-11-30,15855.0,,,54240.0,,,16006.0,31861.0,12566.0,,,12566.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08292081,2024-11-30,html,,2024-11-30,08292081,HS SORTED LTD,False,1.0,2023-11-30,2023-11-30,27.0,,,6413.0,,,23328.0,23301.0,23301.0,,,23301.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04061053,2024-11-30,html,,2024-11-30,04061053,HOLTGATE PROPERTIES LIMITED,False,1.0,2024-11-30,2024-11-30,125000.0,,,21504.0,,,16322.0,141322.0,135216.0,,,135216.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08293779,2024-11-30,html,,2024-11-30,08293779,ONE VOICE CONSULTING LIMITED,False,3.0,2023-11-30,2023-11-30,2034.0,,,46702.0,,,-135248.0,-133214.0,-158155.0,,,-158155.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04318211,2024-11-30,html,,2024-11-30,04318211,LONG-RANGE EUROPE LIMITED,False,1.0,2023-11-30,2023-11-30,,,,30936.0,,,26132.0,26132.0,27937.0,,,27937.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04113084,2024-11-30,html,,2024-11-30,04113084,BROAD WALK (HOCKLEY) MANAGEMENT COMPANY LIMITED,True,,2024-11-30,2024-11-30,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08293645,2024-11-30,html,,2024-11-30,08293645,LYNWOOD COURT (SALTDEAN) MANAGEMENT COMPANY LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08292839,2024-11-30,html,,2024-11-30,08292839,YODAB MANAGEMENT LIMITED,False,1.0,2023-11-30,2023-11-30,,,,12.0,,,1518.0,518.0,518.0,,,518.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04109808,2024-11-30,html,,2024-11-30,04109808,LIGHTWORKS CORPORATE PHOTOGRAPHY LTD,False,0.02,2024-11-30,2024-11-30,1397.0,6341.0,6043.0,12384.0,,,-207.0,1190.0,971.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI057327,2024-11-30,html,,2024-11-30,NI057327,MILMAN MANAGEMENT LIMITED,False,0.0,2024-11-30,2024-11-30,,,,3475.0,,,2260.0,2260.0,2260.0,,,2260.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI048697,2024-11-30,html,,2024-11-30,NI048697,SLMK LIMITED,False,7.0,2024-11-30,2024-11-30,62423.0,110082.0,5602.0,128879.0,110697.0,,18182.0,80605.0,36245.0,2.0,923.0,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI033204,2024-11-30,html,,2024-11-30,NI033204,LANGLEY HALL SERVICES LIMITED,True,,2024-11-30,2024-11-30,,,0.0,,,,,,6.0,,,6.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04320475,2024-11-30,html,,2024-11-30,04320475,CONCEPT CUTTING LIMITED,True,,2023-11-30,2023-11-30,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04029115,2024-11-30,html,,2024-11-30,04029115,CLIFFORD SHIPPING SERVICES (THAMES) LIMITED,False,3.0,2023-11-30,2023-11-30,930596.0,452060.0,1170729.0,1622789.0,,,1221637.0,2152233.0,2089227.0,,,60.0,,,,,,,,,,,,,,,,2024
Prod223_4023,15826044,2024-11-30,html,,2024-11-30,15826044,ATLEY AVIATION LTD,True,,2024-11-30,2024-11-30,,,,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,15765496,2024-11-30,html,,2024-11-30,15765496,Rafijax Ltd,False,1.0,2024-11-30,2024-11-30,553400.0,,,11.0,,,-59989.0,493411.0,13411.0,,,13411.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04104387,2024-11-30,html,,2024-11-30,04104387,Z.Arc Limited,False,1.0,2023-11-30,2023-11-30,2795.0,7484.0,3706.0,11190.0,,,3131.0,5926.0,5395.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04107863,2024-11-30,html,,2024-11-30,04107863,BRITSYS LIMITED,False,1.0,2023-11-30,2023-11-30,3700000.0,,,531993.0,,,86716.0,3613284.0,105266.0,,,105266.0,,,,,,,,,,,,,,,,2024
Prod223_4023,15680750,2024-11-30,html,,2024-11-30,15680750,FOXGLOVE HOMES (MW) LIMITED,False,0.0,2024-11-30,2024-11-30,,,,,,,-120046.0,,,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,07864878,2024-11-30,html,,2024-11-30,07864878,MCLARENS (LONDON) LIMITED,False,1.0,2024-11-30,2024-11-30,48320.0,,,34240.0,,,6273.0,42047.0,37856.0,,,37856.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04321017,2024-11-30,html,,2024-11-30,04321017,BLUE CEDARS MANAGEMENT COMPANY LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08293842,2024-11-30,html,,2024-11-30,08293842,25-35 ALAN HOCKEN WAY (FREEHOLD) LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,6.0,,,6.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04542795,2024-11-30,html,,2024-11-30,04542795,HEALEY & LORD LTD,False,9.0,2024-11-30,2024-11-30,21598.0,236490.0,463729.0,1819355.0,,,858339.0,879937.0,874986.0,,,1000.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04331308,2024-11-30,html,,2024-11-30,04331308,ROUTE 30 LIMITED,False,2.0,2023-11-30,2023-11-30,1237.0,,,75287.0,,,67682.0,68919.0,68919.0,,,68919.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03660469,2024-11-30,html,,2024-11-30,03660469,7 VAUGHAN ROAD LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,6.0,,,6.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI656878,2024-11-30,html,,2024-11-30,NI656878,Your Academy Ltd,False,1.0,2024-11-30,2024-11-30,,,,23251.0,9647.0,,,,13604.0,,,13604.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03663949,2024-11-30,html,,2024-11-30,03663949,Third Millennium Consultants Limited,False,1.0,2023-11-30,2023-11-30,,,13210.0,13210.0,,,4050.0,4050.0,4050.0,4.0,4046.0,4.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03669502,2024-11-30,html,,2024-11-30,03669502,ENTERDATA COMPUTERS LIMITED,True,1.0,2023-11-30,2023-11-30,0.0,,,19.0,442.0,,-423.0,-423.0,-21613.0,,,-21613.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03672752,2024-11-30,html,,2024-11-30,03672752,The Growing Tree Ltd,False,37.0,2023-11-30,2023-11-30,17012.0,,74307.0,74307.0,,,49025.0,,66037.0,,,1000.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI657257,2024-11-30,html,,2024-11-30,NI657257,WALKING TOURS BELFAST LTD,False,1.0,2023-11-30,2023-11-30,,,,2762.0,,,1156.0,1156.0,1156.0,,,1156.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03618354,2024-11-30,html,,2024-11-30,03618354,SPRINGFIELD PARK (NO. 2) MANAGEMENT COMPANY LIMITED,False,0.0,2024-11-30,2024-11-30,,,,,,,0.0,7.0,7.0,,,7.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03503096,2024-11-30,html,,2024-11-30,03503096,GLOBE INDEPENDENT FINANCIAL ADVISORS LIMITED,False,5.0,2023-11-30,2023-11-30,5372.0,73137.0,1024613.0,1097750.0,132682.0,,965068.0,970440.0,969468.0,11400.0,957536.0,11400.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03509426,2024-11-30,html,,2024-11-30,03509426,GSS Financial Planning Limited,False,4.0,2023-11-30,2023-11-30,1094.0,,,100848.0,54914.0,,45934.0,47028.0,,,,34594.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI683534,2024-11-30,html,,2024-11-30,NI683534,FKC LTD,False,1.0,2024-11-30,2024-11-30,293718.0,71219.0,6029.0,77248.0,,,-130696.0,,163022.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI674389,2024-11-30,html,,2024-11-30,NI674389,KG Brickwork Ltd,False,1.0,2024-11-30,2024-11-30,,,40.0,,,,-283.0,-283.0,-325.0,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08196422,2024-11-30,html,,2024-11-30,08196422,CREATIVE BENEFIT WEALTH MANAGEMENT LIMITED,False,0.02,2022-11-30,2022-11-30,,,,,,,,,,,,19998.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08194958,2024-11-30,html,,2024-11-30,08194958,Mercian Developments Limited,False,6.0,2023-11-30,2023-11-30,22389.0,889862.0,21054.0,1216809.0,2195478.0,,-978669.0,-956280.0,-994049.0,,,,,,,,,,,,,,,,,,,2024
Prod223_4023,08113068,2024-11-30,html,,2024-11-30,08113068,COMBE MARTIN SERVICES LTD,False,0.0,2023-11-30,2023-11-30,,,48.0,48.0,81940.0,,-81892.0,-81892.0,-81892.0,2.0,-81894.0,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08054752,2024-11-30,html,,2024-11-30,08054752,J. Dinning (Woodlands) Limited,,30.0,2023-11-30,2023-11-30,36045.0,422124.0,236335.0,736395.0,,,,208680.0,208680.0,,,10.0,,,,,,,,,,,,,,,,2024
Prod223_4023,11625607,2024-11-30,html,,2024-11-30,11625607,JACK SPENCER LIMITED,False,2.0,2024-11-30,2024-11-30,6976472.0,,,136857.0,,,136857.0,7113329.0,7103326.0,,,7103326.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08277549,2024-11-30,html,,2024-11-30,08277549,Sleepy Smiles Ltd,False,1.0,2024-11-30,2024-11-30,43250.0,605758.0,87618.0,693376.0,,,478404.0,521654.0,521654.0,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03659801,2024-11-30,html,,2024-11-30,03659801,PYARE LAL & SONS LTD,,2.0,2023-11-30,2023-11-30,4420.0,,,283669.0,,,36025.0,40445.0,40445.0,,,40445.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04325590,2024-11-30,html,,2024-11-30,04325590,Lakeland Homes South East Limited,False,0.0,2023-11-30,2023-11-30,,45973.0,31.0,46004.0,600.0,,45404.0,45404.0,13451.0,2.0,13449.0,2.0,,,,,,,,,,,,,,,,2024
Prod223_4023,NI657153,2024-11-30,html,,2024-11-30,NI657153,RND ENTERPRISE LTD,True,,2024-11-30,2024-11-30,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04586597,2024-11-30,html,,2024-11-30,04586597,STENSON SHOOTING CLUB LIMITED,True,,2023-11-30,2023-11-30,,,,,,,,,90.0,,,90.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04465986,2024-11-30,html,,2024-11-30,04465986,Sandringham Carpets Ltd,,3.0,2023-11-30,2023-11-30,2576.0,188019.0,261750.0,488836.0,,,,343284.0,178348.0,,,104.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04528583,2024-11-30,html,,2024-11-30,04528583,T & C Hunt (Pharmacy) Limited,False,23.0,2023-11-30,2023-11-30,999561.0,468434.0,1274505.0,1976084.0,,,1436274.0,2435835.0,2435835.0,100.0,2435735.0,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08301487,2024-11-30,html,,2024-11-30,08301487,I & N FELBER LTD,False,2.0,2023-11-30,2023-11-30,,,,,,,0.0,3.0,3.0,,,3.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08301404,2024-11-30,html,,2024-11-30,08301404,YORKSHIRE GOLD LIMITED,True,,2023-11-30,2023-11-30,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08301128,2024-11-30,html,,2024-11-30,08301128,PACIFIC GLOBAL LTD,True,,2023-11-30,2023-11-30,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08301016,2024-11-30,html,,2024-11-30,08301016,Actualcare LTD,False,3.0,2023-11-30,2023-11-30,639.0,,,847.0,,,-37.0,602.0,602.0,,,602.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08300582,2024-11-30,html,,2024-11-30,8300582,Kronos Consult Ltd,False,1.0,2023-11-30,2023-11-30,,,155358.0,155358.0,,,154022.0,154022.0,154022.0,1.0,154021.0,1.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08299717,2024-11-30,html,,2024-11-30,08299717,All Sparks Electrics Security Services Limited,,2.0,2023-11-30,2023-11-30,41188.0,,,,,,,36038.0,-69019.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08299664,2024-11-30,html,,2024-11-30,08299664,Kendallsmith Limited,False,1.0,2023-11-30,2023-11-30,705.0,,,23496.0,,,19843.0,20548.0,,,,20548.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08296871,2024-11-30,html,,2024-11-30,08296871,N.D.B. Commercials Limited,False,2.0,2023-11-30,2023-11-30,7763.0,,,35462.0,,,9495.0,17258.0,16358.0,,,16358.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08286049,2024-11-30,html,,2024-11-30,08286049,SHOFFA JEWELLERS & TEXTILES UK LIMITED,False,1.0,2023-11-30,2023-11-30,10766.0,17708.0,73711.0,264419.0,,,157639.0,168405.0,38405.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08285080,2024-11-30,html,,2024-11-30,08285080,Artisania Limited,False,1.0,2023-11-30,2023-11-30,125.0,,,8660.0,,,3269.0,3394.0,3394.0,,,3394.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08276873,2024-11-30,html,,2024-11-30,08276873,Breakthrough Property Services Limited,False,0.0,2024-11-30,2024-11-30,,,,2007.0,,,-56272.0,-56272.0,-62833.0,,,-62833.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08214707,2024-11-30,html,,2024-11-30,08214707,TDK Mechanical Services (UK) Ltd,False,24.0,2023-12-01,2024-11-30,,,,,,,,,,,,,,,,,,,,,,,,,1670188.0,,,2024
Prod223_4023,08198261,2024-11-30,html,,2024-11-30,08198261,TWS SCOTTER LIMITED,False,31.0,2023-11-30,2023-11-30,104209.0,341721.0,197551.0,551519.0,,,259562.0,363771.0,292609.0,,,120.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04542747,2024-11-30,html,,2024-11-30,04542747,AMB LANDSCAPING & BUILDING SERVICES LTD,False,5.0,2024-11-30,2024-11-30,157871.0,345392.0,172042.0,517434.0,,,366144.0,524015.0,492529.0,,,100.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04327654,2024-11-30,html,,2024-11-30,04327654,P.J.I. EXPRESS DELIVERIES LIMITED,False,1.0,2024-11-30,2024-11-30,152.0,,,498.0,,,591.0,439.0,439.0,,,439.0,,,,,,,,,,,,,,,,2024
Prod223_4022,03649704,2024-11-30,html,,2024-11-30,03649704,Newbridge Network Services Ltd,False,1.0,2023-11-30,2023-11-30,5314.0,,,39314.0,,,13780.0,19094.0,19094.0,,,19094.0,,,,,,,,,,,,,,,,2024
Prod223_4023,06744054,2024-11-30,html,,2024-11-30,06744054,FINANCIAL SERVICES COMPLIANCE OFFICERS LIMITED,False,1.0,2023-11-30,2023-11-30,1646.0,,,3882.0,2436.0,,1446.0,3092.0,3092.0,,,3092.0,,,,,,,,,,,,,,,,2024
Prod223_4023,08292557,2024-11-30,html,,2024-11-30,08292557,SCOTT'S HAIR LIMITED,False,6.0,2023-11-30,2023-11-30,65005.0,,,21903.0,,,8902.0,73907.0,73907.0,,,73907.0,,,,,,,,,,,,,,,,2024
Prod223_4022,04315271,2024-11-30,html,,2024-11-30,04315271,STONEHALL DEVELOPMENTS LIMITED,True,,2023-12-01,2023-12-01,,,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,2024
Prod223_4022,09872552,2024-11-30,html,,2024-11-30,09872552,JSCN LIMITED,False,0.0,2024-11-30,2024-11-30,99309.0,,246590.0,,,,-201599.0,-102290.0,,,,100.0,,,,,,,,,,,,,,,,2024
